,index,Movie_Link,TrailerPublishYear,TrailerPublishDays,ProductionBudget,HasBudget,Horror,Thriller,Documentary,Comedy,Drama,Adventure,Crime,Biography,Action,NC-17,Not Rated,PG-13,R,PG,G,ProductionCountry,Follows,TopStudios,Language,AwardStars,TopMeters,TopStars,StarsScore,TrailerDuration,FaceNo,RatioFaceNo,Female,RatioFemale,Male,RatioMale,RatioSad,RatioHappy,RatioFear,RatioAngry,RatioSurprise,RatioDisgust,RatioNeutral,RatioAsian,RatioIndian,RatioBlack,RatioWhite,RatioMiddle,RatioHispanic,AverageAge,AvgFaceSize,RatioFaceCoverage,TotalComments,ReviewMag,Sentiment_mean,PN_ratio
2358,2399,https://www.imdb.com/title/tt7313348/?ref_=adv_li_tt,2019,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,29,145,87,0.85,10,0.11,77,0.89,0.32,0.1,0.16,0.08,0.01,0.0,0.32,0.17,0.0,0.01,0.79,0.0,0.02,32.78,77476.47,0.08,20,11.2,0.45,0.8181818181818182
2359,2400,https://www.imdb.com/title/tt7339248/?ref_=adv_li_tt,2019,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,73,80,44,0.85,2,0.05,42,0.95,0.39,0.02,0.11,0.2,0.02,0.0,0.25,0.23,0.0,0.11,0.59,0.02,0.05,35.45,19592.91,0.02,31,17.2,0.3870967741935484,0.631578947368421
2360,2401,https://www.imdb.com/title/tt6063090/?ref_=adv_li_tt,2019,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,159,79,0.69,11,0.14,68,0.86,0.38,0.11,0.14,0.11,0.0,0.0,0.25,0.23,0.03,0.04,0.63,0.04,0.04,33.84,32721.59,0.04,34,24.9,0.5588235294117647,1.2666666666666666
2361,2402,https://www.imdb.com/title/tt8337320/?ref_=adv_li_tt,2020,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,134,212,2.26,23,0.11,189,0.89,0.36,0.08,0.15,0.09,0.01,0.0,0.3,0.18,0.0,0.0,0.76,0.03,0.02,32.52,9699.34,0.01,43,23.2,0.4418604651162791,0.7916666666666666
2362,2403,https://www.imdb.com/title/tt5865326/?ref_=adv_li_tt,2019,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,42,110,65,1.0,11,0.17,54,0.83,0.31,0.06,0.11,0.18,0.05,0.02,0.28,0.14,0.0,0.03,0.77,0.03,0.03,37.98,31566.4,0.03,81,39.5,0.43209876543209874,0.7608695652173914
2363,2404,https://www.imdb.com/title/tt8169446/?ref_=adv_li_tt,2019,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,148,226,2.09,95,0.42,131,0.58,0.29,0.17,0.15,0.18,0.02,0.0,0.2,0.13,0.0,0.01,0.79,0.04,0.03,34.68,12395.72,0.01,83,50.5,0.5060240963855421,1.024390243902439
2364,2405,https://www.imdb.com/title/tt5037840/?ref_=adv_li_tt,2019,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,93,146,115,1.02,21,0.18,94,0.82,0.23,0.18,0.13,0.21,0.0,0.0,0.24,0.23,0.0,0.05,0.62,0.07,0.03,36.43,23414.57,0.03,102,64.6,0.3431372549019608,0.5223880597014925
2365,2406,https://www.imdb.com/title/tt8075260/?ref_=adv_li_tt,2019,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,31,169,113,1.28,52,0.46,61,0.54,0.32,0.16,0.17,0.1,0.02,0.01,0.23,0.43,0.0,0.18,0.32,0.06,0.01,31.61,21861.73,0.02,113,57.7,0.35398230088495575,0.547945205479452
2366,2407,https://www.imdb.com/title/tt9016974/?ref_=adv_li_tt,2020,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,100,146,63,0.5,4,0.06,59,0.94,0.4,0.08,0.13,0.17,0.0,0.0,0.22,0.14,0.0,0.32,0.49,0.05,0.0,33.38,43600.46,0.05,162,108.3,0.4506172839506173,0.8202247191011236
2367,2408,https://www.imdb.com/title/tt7420342/?ref_=adv_li_tt,2019,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,80,150,62,0.65,1,0.02,61,0.98,0.44,0.06,0.03,0.19,0.0,0.0,0.27,0.16,0.02,0.11,0.55,0.11,0.05,33.15,45080.47,0.05,164,94.0,0.5182926829268293,1.0759493670886076
2368,2409,https://www.imdb.com/title/tt7616148/?ref_=adv_li_tt,2019,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,161,169,1.44,40,0.24,129,0.76,0.38,0.08,0.08,0.11,0.01,0.0,0.34,0.33,0.01,0.2,0.43,0.04,0.01,32.59,23695.38,0.03,246,152.9,0.4186991869918699,0.7202797202797203
2369,2410,https://www.imdb.com/title/tt1488606/?ref_=adv_li_tt,2018,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,223,133,52,0.72,2,0.04,50,0.96,0.44,0.0,0.12,0.12,0.0,0.0,0.33,0.25,0.0,0.04,0.56,0.12,0.04,34.17,34352.71,0.04,314,182.7,0.46496815286624205,0.8690476190476191
2370,2411,https://www.imdb.com/title/tt8526872/?ref_=adv_li_tt,2019,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,185,276,1.63,34,0.12,242,0.88,0.4,0.13,0.07,0.12,0.0,0.0,0.27,0.27,0.02,0.33,0.3,0.04,0.04,34.69,19336.58,0.02,406,270.5,0.4852216748768473,0.9425837320574163
2371,2412,https://www.imdb.com/title/tt2481498/?ref_=adv_li_tt,2019,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,103,166,1.75,17,0.1,149,0.9,0.31,0.08,0.12,0.13,0.01,0.0,0.35,0.2,0.01,0.02,0.69,0.07,0.02,31.08,28626.67,0.03,1383,1208.8,0.6117136659436009,3.1508379888268156
2372,2413,https://www.imdb.com/title/tt5805768/?ref_=adv_li_tt,2020,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,152,137,1.17,24,0.18,113,0.82,0.28,0.08,0.12,0.12,0.01,0.0,0.4,0.18,0.04,0.03,0.61,0.07,0.08,34.8,35232.0,0.04,16,11.2,0.5,1.0
2373,2414,https://www.imdb.com/title/tt4827922/?ref_=adv_li_tt,2019,84,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,112,19,0.42,0,0.0,19,1.0,0.37,0.0,0.11,0.21,0.11,0.0,0.21,0.37,0.0,0.05,0.47,0.11,0.0,34.21,10371.89,0.01,6,4.4,0.3333333333333333,0.5
2374,2415,https://www.imdb.com/title/tt5834854/?ref_=adv_li_tt,2019,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,42,130,36,0.73,11,0.31,25,0.69,0.28,0.19,0.14,0.08,0.0,0.0,0.31,0.08,0.0,0.03,0.89,0.0,0.0,32.47,24125.0,0.03,4,3.1,0.75,3.0
2375,2416,https://www.imdb.com/title/tt7671064/?ref_=adv_li_tt,2019,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,23,155,185,1.62,55,0.3,130,0.7,0.22,0.21,0.16,0.16,0.02,0.0,0.23,0.15,0.04,0.02,0.76,0.02,0.02,31.7,19257.56,0.02,51,33.8,0.5490196078431373,1.2173913043478262
2376,2417,https://www.imdb.com/title/tt7976208/?ref_=adv_li_tt,2019,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,157,81,0.7,22,0.27,59,0.73,0.37,0.05,0.15,0.2,0.0,0.0,0.23,0.32,0.0,0.04,0.51,0.09,0.05,33.09,62808.54,0.07,60,48.3,0.43333333333333335,0.7647058823529411
2377,2418,https://www.imdb.com/title/tt8943224/?ref_=adv_li_tt,2020,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,98,50,0.77,4,0.08,46,0.92,0.36,0.2,0.12,0.04,0.0,0.0,0.28,0.5,0.0,0.0,0.44,0.04,0.02,33.0,41866.22,0.05,2,1.2,0.5,1.0
2378,2419,https://www.imdb.com/title/tt8695030/?ref_=adv_li_tt,2019,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,130,110,0.92,14,0.13,96,0.87,0.35,0.04,0.09,0.28,0.0,0.0,0.25,0.16,0.0,0.05,0.61,0.08,0.09,35.87,26073.62,0.03,1152,626.9,0.4583333333333333,1.6923076923076923
2379,2420,https://www.imdb.com/title/tt5342950/?ref_=adv_li_tt,2019,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,112,15,0.39,4,0.27,11,0.73,0.67,0.0,0.2,0.13,0.0,0.0,0.0,0.2,0.0,0.07,0.6,0.0,0.13,34.27,116730.33,0.13,6,3.1,0.6666666666666666,2.0
2380,2421,https://www.imdb.com/title/tt5913798/?ref_=adv_li_tt,2019,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,113,27,0.66,7,0.26,20,0.74,0.26,0.11,0.19,0.19,0.0,0.0,0.26,0.26,0.0,0.04,0.63,0.04,0.04,31.89,53730.59,0.06,131,58.9,0.33587786259541985,0.5057471264367817
2381,2422,https://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,157,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,142,145,1.79,6,0.04,139,0.96,0.37,0.12,0.12,0.14,0.01,0.0,0.24,0.29,0.01,0.02,0.61,0.05,0.01,32.02,10473.72,0.01,101,72.0,0.5445544554455446,1.1956521739130435
2382,2424,https://www.imdb.com/title/tt9731360/?ref_=adv_li_tt,2020,213,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,144,116,1.02,23,0.2,93,0.8,0.35,0.09,0.13,0.1,0.01,0.0,0.31,0.19,0.0,0.01,0.71,0.03,0.06,31.52,31303.45,0.03,165,106.8,0.6242424242424243,1.6612903225806452
2383,2425,https://www.imdb.com/title/tt9115528/?ref_=adv_li_tt,2020,133,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,116,149,1.52,10,0.07,139,0.93,0.27,0.1,0.17,0.14,0.01,0.01,0.3,0.12,0.0,0.01,0.78,0.07,0.02,40.16,10754.14,0.01,6,3.0,0.3333333333333333,0.5
2384,2426,https://www.imdb.com/title/tt8615822/?ref_=adv_li_tt,2021,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,103,31,0.53,3,0.1,28,0.9,0.39,0.06,0.1,0.1,0.0,0.0,0.35,0.35,0.0,0.06,0.42,0.06,0.1,33.29,27977.06,0.03,139,97.6,0.5035971223021583,1.0144927536231885
2385,2427,https://www.imdb.com/title/tt9072352/?ref_=adv_li_tt,2020,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,83,5,0.26,2,0.4,3,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.0,0.0,0.4,0.0,0.0,35.6,33763.6,0.04,8,5.3,0.375,0.6
2386,2428,https://www.imdb.com/title/tt8976696/?ref_=adv_li_tt,2021,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,155,193,1.47,17,0.09,176,0.91,0.39,0.05,0.07,0.17,0.0,0.0,0.32,0.21,0.02,0.03,0.66,0.04,0.04,33.85,16141.6,0.02,104,67.0,0.4230769230769231,0.7333333333333333
2387,2429,https://www.imdb.com/title/tt1656177/?ref_=adv_li_tt,2020,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,104,90,0.87,6,0.07,84,0.93,0.29,0.07,0.17,0.08,0.01,0.0,0.39,0.2,0.02,0.03,0.67,0.04,0.03,33.89,61704.88,0.07,101,71.3,0.5247524752475248,1.1041666666666667
2388,2430,https://www.imdb.com/title/tt11161474/?ref_=adv_li_tt,2020,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,90,165,47,0.71,10,0.21,37,0.79,0.57,0.04,0.11,0.09,0.0,0.0,0.19,0.17,0.0,0.02,0.72,0.09,0.0,32.28,45533.02,0.05,104,66.7,0.4230769230769231,0.7333333333333333
2389,2431,https://www.imdb.com/title/tt2222052/?ref_=adv_li_tt,2021,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132,124,1.03,31,0.25,93,0.75,0.26,0.08,0.21,0.1,0.0,0.0,0.35,0.1,0.0,0.02,0.76,0.09,0.03,31.57,27806.09,0.03,9,3.9,0.2222222222222222,0.2857142857142857
2390,2432,https://www.imdb.com/title/tt10279362/?ref_=adv_li_tt,2020,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,251,141,120,1.21,46,0.38,74,0.62,0.29,0.1,0.13,0.11,0.02,0.0,0.35,0.13,0.01,0.01,0.84,0.0,0.01,34.5,19865.77,0.02,64,37.0,0.53125,1.1333333333333333
2391,2433,https://www.imdb.com/title/tt5918982/?ref_=adv_li_tt,2020,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,142,78,0.76,8,0.1,70,0.9,0.46,0.04,0.06,0.17,0.0,0.0,0.27,0.21,0.01,0.04,0.67,0.05,0.03,33.0,45801.15,0.05,193,105.7,0.5544041450777202,1.244186046511628
2392,2434,https://www.imdb.com/title/tt2226162/?ref_=adv_li_tt,2020,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,126,40,0.65,11,0.28,29,0.73,0.3,0.18,0.08,0.18,0.03,0.0,0.25,0.33,0.03,0.03,0.53,0.08,0.03,34.6,32413.95,0.04,9,3.3,0.2222222222222222,0.2857142857142857
2393,2435,https://www.imdb.com/title/tt7149730/?ref_=adv_li_tt,2020,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,133,61,0.5,23,0.38,38,0.62,0.46,0.0,0.13,0.1,0.03,0.0,0.28,0.15,0.0,0.05,0.77,0.02,0.02,34.05,67314.79,0.07,15,7.5,0.6,1.5
2394,2436,https://www.imdb.com/title/tt9689696/?ref_=adv_li_tt,2020,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,118,62,0.65,9,0.15,53,0.85,0.32,0.03,0.11,0.26,0.0,0.0,0.27,0.15,0.0,0.05,0.71,0.08,0.02,34.66,51330.81,0.06,94,43.4,0.2765957446808511,0.38235294117647056
2395,2437,https://www.imdb.com/title/tt6199572/?ref_=adv_li_tt,2020,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,94,97,62,0.81,4,0.06,58,0.94,0.35,0.03,0.11,0.29,0.0,0.0,0.21,0.1,0.02,0.03,0.79,0.05,0.02,34.35,55886.61,0.06,669,391.4,0.5575485799701047,1.260135135135135
2396,2438,https://www.imdb.com/title/tt2222042/?ref_=adv_li_tt,2020,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,150,90,0.67,7,0.08,83,0.92,0.26,0.08,0.21,0.12,0.01,0.0,0.32,0.3,0.0,0.06,0.54,0.01,0.09,31.54,37516.68,0.04,554,275.4,0.4620938628158845,0.8590604026845637
2397,2439,https://www.imdb.com/title/tt13345636/?ref_=adv_li_tt,2020,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,133,102,1.12,15,0.15,87,0.85,0.31,0.18,0.1,0.15,0.01,0.0,0.25,0.25,0.11,0.01,0.33,0.09,0.22,30.54,28510.35,0.03,28,24.5,0.5714285714285714,1.3333333333333333
2398,2440,https://www.imdb.com/title/tt1458902/?ref_=adv_li_tt,2019,331,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,70,22,0.96,3,0.14,19,0.86,0.27,0.09,0.27,0.09,0.0,0.0,0.27,0.23,0.0,0.05,0.68,0.0,0.05,31.91,41855.95,0.05,6,1.9,0.16666666666666666,0.2
2399,2441,https://www.imdb.com/title/tt10039524/?ref_=adv_li_tt,2020,63,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,127,112,1.08,11,0.1,101,0.9,0.38,0.08,0.21,0.09,0.01,0.0,0.22,0.25,0.0,0.01,0.55,0.17,0.02,32.91,20118.01,0.02,11,9.0,0.5454545454545454,1.2
2400,2442,https://www.imdb.com/title/tt6842770/?ref_=adv_li_tt,2020,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,140,171,116,0.75,25,0.22,91,0.78,0.22,0.12,0.16,0.21,0.01,0.0,0.28,0.1,0.0,0.01,0.81,0.07,0.01,35.04,39471.17,0.04,746,595.8,0.514745308310992,1.0607734806629834
2401,2443,https://www.imdb.com/title/tt9902160/?ref_=adv_li_tt,2020,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,162,52,0.93,15,0.29,37,0.71,0.31,0.15,0.17,0.06,0.0,0.0,0.31,0.15,0.0,0.06,0.73,0.04,0.02,32.73,25079.96,0.03,7,11.3,0.8571428571428571,6.0
2402,2444,https://www.imdb.com/title/tt7886936/?ref_=adv_li_tt,2020,61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,99,186,1.62,45,0.24,141,0.76,0.33,0.1,0.16,0.15,0.01,0.01,0.25,0.16,0.02,0.02,0.8,0.01,0.01,31.94,45720.07,0.05,11,9.0,0.6363636363636364,1.75
2403,2445,https://www.imdb.com/title/tt5598868/?ref_=adv_li_tt,2021,49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,77,112,20,0.47,3,0.15,17,0.85,0.3,0.05,0.3,0.1,0.0,0.0,0.25,0.05,0.0,0.0,0.75,0.1,0.1,32.05,29554.85,0.03,20,6.9,0.45,0.8181818181818182
2404,2446,https://www.imdb.com/title/tt7400998/?ref_=adv_li_tt,2020,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,140,44,0.61,11,0.25,33,0.75,0.23,0.05,0.2,0.2,0.05,0.0,0.27,0.16,0.0,0.11,0.61,0.05,0.07,34.43,45961.5,0.05,7,2.9,0.14285714285714285,0.16666666666666666
2405,2447,https://www.imdb.com/title/tt10515926/?ref_=adv_li_tt,2020,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,154,178,1.27,11,0.06,167,0.94,0.23,0.14,0.12,0.13,0.0,0.0,0.38,0.13,0.0,0.01,0.7,0.15,0.02,32.98,34605.94,0.04,108,71.7,0.4444444444444444,0.8
2406,2449,https://www.imdb.com/title/tt5715066/?ref_=adv_li_tt,2020,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,135,79,0.72,16,0.2,63,0.8,0.3,0.09,0.16,0.13,0.01,0.0,0.3,0.13,0.06,0.03,0.67,0.04,0.08,33.33,83486.06,0.09,191,103.5,0.4816753926701571,0.9292929292929293
2407,2450,https://www.imdb.com/title/tt9102084/?ref_=adv_li_tt,2020,305,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,101,82,0.86,5,0.06,77,0.94,0.29,0.1,0.1,0.21,0.0,0.01,0.29,0.11,0.01,0.2,0.62,0.02,0.04,36.45,50450.37,0.05,20,13.1,0.55,1.2222222222222223
2408,2451,https://www.imdb.com/title/tt8850222/?ref_=adv_li_tt,2020,52,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,121,70,0.59,7,0.1,63,0.9,0.34,0.11,0.13,0.11,0.0,0.0,0.3,0.57,0.0,0.11,0.21,0.06,0.04,32.93,34077.91,0.04,416,283.7,0.5120192307692307,1.0492610837438423
2409,2452,https://www.imdb.com/title/tt5498354/?ref_=adv_li_tt,2020,95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63,117,46,0.56,10,0.22,36,0.78,0.2,0.15,0.15,0.2,0.02,0.0,0.28,0.3,0.0,0.04,0.52,0.07,0.07,32.61,42299.3,0.05,284,148.6,0.4295774647887324,0.7530864197530864
2410,2453,https://www.imdb.com/title/tt10482504/?ref_=adv_li_tt,2020,42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,160,105,0.74,6,0.06,99,0.94,0.31,0.1,0.1,0.25,0.03,0.0,0.21,0.13,0.0,0.0,0.8,0.04,0.03,38.46,41200.58,0.04,12,8.7,0.6666666666666666,2.0
2411,2454,https://www.imdb.com/title/tt9448932/?ref_=adv_li_tt,2020,197,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,134,105,0.95,37,0.35,68,0.65,0.35,0.09,0.18,0.13,0.01,0.0,0.24,0.19,0.01,0.02,0.7,0.02,0.07,34.82,25887.69,0.03,43,33.8,0.5581395348837209,1.263157894736842
2412,2455,https://www.imdb.com/title/tt11989890/?ref_=adv_li_tt,2020,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,117,30,0.3,1,0.03,29,0.97,0.37,0.07,0.17,0.33,0.0,0.0,0.07,0.33,0.0,0.0,0.6,0.03,0.03,39.1,62803.2,0.07,6,5.5,0.6666666666666666,2.0
2413,2456,https://www.imdb.com/title/tt9883996/?ref_=adv_li_tt,2020,457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,83,152,292,2.52,51,0.17,241,0.83,0.28,0.18,0.11,0.16,0.04,0.0,0.23,0.16,0.0,0.01,0.78,0.03,0.01,33.01,10764.77,0.01,140,92.1,0.4857142857142857,0.9444444444444444
2414,2457,https://www.imdb.com/title/tt5114840/?ref_=adv_li_tt,2021,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,113,67,1.63,15,0.22,52,0.78,0.33,0.07,0.19,0.09,0.01,0.0,0.3,0.16,0.0,0.0,0.78,0.04,0.01,33.54,8143.82,0.01,9,6.6,0.5555555555555556,1.25
2415,2458,https://www.imdb.com/title/tt7846844/?ref_=adv_li_tt,2020,29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,79,164,122,0.95,32,0.26,90,0.74,0.22,0.11,0.14,0.11,0.04,0.01,0.37,0.17,0.0,0.03,0.79,0.01,0.0,31.66,18113.34,0.02,372,230.3,0.49731182795698925,0.9893048128342246
2416,2459,https://www.imdb.com/title/tt9820352/?ref_=adv_li_tt,2020,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,123,44,0.72,2,0.05,42,0.95,0.32,0.09,0.14,0.18,0.0,0.0,0.27,0.05,0.0,0.09,0.84,0.02,0.0,37.73,30052.34,0.03,8,5.2,0.75,3.0
2417,2460,https://www.imdb.com/title/tt7983894/?ref_=adv_li_tt,2020,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6,141,44,0.48,10,0.23,34,0.77,0.3,0.05,0.16,0.05,0.0,0.0,0.45,0.34,0.0,0.0,0.64,0.0,0.02,32.64,76822.34,0.08,426,236.6,0.4507042253521127,0.8205128205128205
2418,2461,https://www.imdb.com/title/tt10310140/?ref_=adv_li_tt,2020,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,47,165,70,0.56,0,0.0,70,1.0,0.34,0.06,0.1,0.11,0.0,0.0,0.39,0.27,0.01,0.04,0.41,0.14,0.11,36.27,44328.01,0.05,939,608.0,0.5111821086261981,1.0457516339869282
2419,2462,https://www.imdb.com/title/tt10272386/?ref_=adv_li_tt,2020,186,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,93,138,69,0.82,16,0.23,53,0.77,0.32,0.09,0.13,0.22,0.01,0.0,0.23,0.06,0.01,0.01,0.86,0.03,0.03,36.65,33193.86,0.04,120,88.0,0.5166666666666667,1.0689655172413792
2420,2463,https://www.imdb.com/title/tt9806370/?ref_=adv_li_tt,2020,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,136,25,0.56,4,0.16,21,0.84,0.56,0.0,0.16,0.04,0.04,0.0,0.2,0.04,0.0,0.04,0.8,0.12,0.0,33.32,38601.08,0.04,12,6.2,0.75,3.0
2421,2464,https://www.imdb.com/title/tt6882604/?ref_=adv_li_tt,2020,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,127,41,0.36,4,0.1,37,0.9,0.34,0.07,0.12,0.27,0.0,0.0,0.2,0.15,0.0,0.1,0.71,0.05,0.0,32.2,42260.88,0.05,11,4.9,0.18181818181818182,0.2222222222222222
2422,2465,https://www.imdb.com/title/tt9207700/?ref_=adv_li_tt,2020,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,150,98,1.02,11,0.11,87,0.89,0.23,0.09,0.22,0.08,0.0,0.01,0.36,0.12,0.0,0.0,0.79,0.06,0.03,34.76,54448.41,0.06,168,95.7,0.5059523809523809,1.0240963855421688
2423,2466,https://www.imdb.com/title/tt9411866/?ref_=adv_li_tt,2020,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,89,124,61,0.82,12,0.2,49,0.8,0.36,0.07,0.16,0.08,0.03,0.0,0.3,0.2,0.0,0.02,0.52,0.15,0.11,35.21,69530.51,0.08,13,8.6,0.46153846153846156,0.8571428571428571
2424,2467,https://www.imdb.com/title/tt8332802/?ref_=adv_li_tt,2020,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,56,0.5,6,0.11,50,0.89,0.32,0.09,0.13,0.21,0.0,0.0,0.25,0.11,0.04,0.04,0.52,0.29,0.02,35.98,95545.09,0.1,8,3.7,0.125,0.14285714285714285
